8982.00000000,-4.27651262,-8.33438683,6.79658031,179169.09458433,0.00000000
8983.00000000,-4.27755785,-8.33460426,6.79630709,179169.09775896,5.00000000
8984.00000000,-4.27839422,-8.33464718,6.79615498,179169.10175131,0.00000000
8985.00000000,-4.27896166,-8.33463478,6.79588699,179169.10575423,0.00000000
8986.00000000,-4.27931643,-8.33435822,6.79571486,179169.10975413,0.00000000
8987.00000000,-4.27956915,-8.33397293,6.79548311,179169.11376852,0.00000000
8988.00000000,-4.27978659,-8.33356094,6.79519749,179169.11781249,0.00000000
8989.00000000,-4.27994585,-8.33311558,6.79487610,179169.12274724,0.00000000
8990.00000000,-4.27996159,-8.33260822,6.79464102,179169.12676073,0.00000000
8991.00000000,-4.28000259,-8.33209133,6.79434824,179169.13075822,0.00000000
8992.00000000,-4.28011417,-8.33146000,6.79405165,179169.13476325,0.00000000
8993.00000000,-4.28017759,-8.33087540,6.79375458,179169.13876828,0.00000000
8994.00000000,-4.28025198,-8.33027935,6.79347086,179169.14279263,0.00000000
8995.00000000,-4.28049803,-8.32965183,6.79312325,179169.14776361,0.00000000
8996.00000000,-4.28042316,-8.32912445,6.79285908,179169.15176411,0.00000000
8997.00000000,-4.28043556,-8.32858181,6.79254007,179169.15576341,0.00000000
8998.00000000,-4.28039074,-8.32811642,6.79226875,179169.15978323,0.00000000
8999.00000000,-4.28053951,-8.32761288,6.79204178,179169.16377076,0.00000000
9000.00000000,-4.28063965,-8.32719612,6.79185486,179169.16779903,0.00000000
9001.00000000,-4.28071785,-8.32692814,6.79167128,179169.17277906,0.00000000
9002.00000000,-4.28082275,-8.32671738,6.79155350,179169.17677383,0.00000000
9003.00000000,-4.28092241,-8.32655430,6.79157305,179169.18076226,0.00000000
9004.00000000,-4.28099251,-8.32651615,6.79156399,179169.18476337,0.00000000
9005.00000000,-4.28116035,-8.32650471,6.79154396,179169.18875421,0.00000000
9006.00000000,-4.28111887,-8.32654953,6.79156208,179169.19378103,0.00000000
9007.00000000,-4.28107023,-8.32659817,6.79160452,179169.19776554,0.00000000
9008.00000000,-4.28106642,-8.32663727,6.79167891,179169.20176695,0.00000000
9009.00000000,-4.28101349,-8.32671928,6.79178524,179169.20576685,0.00000000
9010.00000000,-4.28096676,-8.32676411,6.79181385,179169.20978245,0.00000000
9011.00000000,-4.28076935,-8.32667160,6.79186726,179169.21378718,0.00000000
9012.00000000,-4.28043699,-8.32636738,6.79190254,179169.21875634,0.00000000
9013.00000000,-4.27987146,-8.32581711,6.79185534,179169.22278793,0.00000000
9014.00000000,-4.27923679,-8.32499313,6.79176283,179169.22677003,0.00000000
9015.00000000,-4.27868223,-8.32425976,6.79155445,179169.23078562,0.00000000
9016.00000000,-4.27816010,-8.32356262,6.79131842,179169.23475745,0.00000000
9017.00000000,-4.27763033,-8.32281399,6.79111624,179169.23882889,0.00000000
9018.00000000,-4.27718258,-8.32220173,6.79092550,179169.24379292,0.00000000
9019.00000000,-4.27692747,-8.32168007,6.79070187,179169.24776777,0.00000000
9020.00000000,-4.27661896,-8.32125568,6.79053831,179169.25176858,0.00000000
9021.00000000,-4.27629423,-8.32096958,6.79038334,179169.25576244,0.00000000
9022.00000000,-4.27609730,-8.32075310,6.79026556,179169.25976264,0.00000000
9023.00000000,-4.27609253,-8.32063866,6.79013729,179169.26378730,0.00000000
9024.00000000,-4.27605963,-8.32061481,6.79011917,179169.26780018,0.00000000
9025.00000000,-4.27606010,-8.32062626,6.79008579,179169.27276511,0.00000000
9026.00000000,-4.27595854,-8.32075024,6.79009247,179169.27676562,0.00000000
9027.00000000,-4.27591228,-8.32091141,6.79011488,179169.28077186,0.00000000
9028.00000000,-4.27584410,-8.32114983,6.79016209,179169.28476693,0.00000000
9029.00000000,-4.27574015,-8.32144165,6.79028702,179169.28876502,0.00000000
9030.00000000,-4.27570438,-8.32185268,6.79036808,179169.29279511,0.00000000
